device,subject,browser,run,energy_joules,duration_ms,error_flag
nexus5x,cbc-ca-removepreload,chrome,3,23.109436417395454,10329,False
nexus5x,cbc-ca-removepreload,chrome,4,42.29074137385365,18036,False
nexus5x,cbc-ca-removepreload,chrome,5,41.62813766818352,17030,False
nexus5x,nbc-com-noremovepreload,chrome,1,50.34005651579066,21209,False
nexus5x,nbc-com-noremovepreload,chrome,2,53.635593101075706,22908,False
nexus5x,nbc-com-noremovepreload,chrome,3,53.09220778979605,22540,False
nexus5x,nbc-com-noremovepreload,chrome,4,51.81082021001796,23789,False
nexus5x,nbc-com-noremovepreload,chrome,5,49.72597306657119,21917,False
nexus5x,theodysseyonline-com-noremovepreload,chrome,1,18.142473286860195,10726,False
nexus5x,theodysseyonline-com-noremovepreload,chrome,2,14.8597555883369,9853,False
nexus5x,theodysseyonline-com-noremovepreload,chrome,3,16.652391362067032,9978,False
nexus5x,theodysseyonline-com-noremovepreload,chrome,4,17.525135695038063,9249,False
nexus5x,theodysseyonline-com-noremovepreload,chrome,5,17.81395717691608,9126,False
nexus5x,sportbible-com-noremovepreload,chrome,1,22.791961393062248,13480,False
nexus5x,sportbible-com-noremovepreload,chrome,2,27.290615230340066,21660,False
nexus5x,sportbible-com-noremovepreload,chrome,3,24.475884994571306,21686,False
nexus5x,sportbible-com-noremovepreload,chrome,4,25.858309105177334,21870,False
nexus5x,sportbible-com-noremovepreload,chrome,5,22.261333826858586,14603,False
nexus5x,agriwebb-com-removepreload,chrome,1,45.762235018597345,49847,False
nexus5x,agriwebb-com-removepreload,chrome,2,38.53094793229988,31474,False
nexus5x,agriwebb-com-removepreload,chrome,3,37.5013417854182,29293,False
nexus5x,agriwebb-com-removepreload,chrome,4,38.08154106058086,30468,False
nexus5x,agriwebb-com-removepreload,chrome,5,40.078504521165364,30959,False
nexus5x,trustpilot-com-noremovepreload,chrome,1,17.41437008779521,8755,False
nexus5x,trustpilot-com-noremovepreload,chrome,2,16.979109375711857,8331,False
nexus5x,trustpilot-com-noremovepreload,chrome,3,18.344372264057252,9497,False
nexus5x,trustpilot-com-noremovepreload,chrome,4,14.54360432726256,8119,False
nexus5x,trustpilot-com-noremovepreload,chrome,5,17.26823233969566,8096,False
nexus5x,musicgreatness-com-removepreload,chrome,1,16.43588755763212,7579,False
nexus5x,musicgreatness-com-removepreload,chrome,2,16.262192177876916,7881,False
nexus5x,musicgreatness-com-removepreload,chrome,3,16.202389945044605,8068,False
nexus5x,musicgreatness-com-removepreload,chrome,4,16.58606027528461,8272,False
nexus5x,musicgreatness-com-removepreload,chrome,5,16.81664481649223,7789,False
nexus5x,theodysseyonline-com-removepreload,chrome,1,15.551239065089899,8169,False
nexus5x,theodysseyonline-com-removepreload,chrome,2,17.36885429821799,8528,False
nexus5x,theodysseyonline-com-removepreload,chrome,3,16.55532009112242,9309,False
nexus5x,theodysseyonline-com-removepreload,chrome,4,15.259358491765118,9980,False
nexus5x,theodysseyonline-com-removepreload,chrome,5,16.359511958483726,9097,False
nexus5x,newsbreak-com-removepreload,chrome,1,17.26554705727132,8022,False
nexus5x,newsbreak-com-removepreload,chrome,2,46.08738985937688,63152,False
nexus5x,newsbreak-com-removepreload,chrome,3,17.621715736594936,8977,False
nexus5x,newsbreak-com-removepreload,chrome,4,18.38872862411012,8514,False
nexus5x,newsbreak-com-removepreload,chrome,5,18.942058878917283,9165,False
nexus5x,traineracademy-org-noremovepreload,chrome,1,17.773583378340003,6830,False
nexus5x,traineracademy-org-noremovepreload,chrome,2,14.702952388738868,6180,False
nexus5x,traineracademy-org-noremovepreload,chrome,3,19.32159458141353,7769,False
nexus5x,traineracademy-org-noremovepreload,chrome,4,14.09302568745531,6734,False
nexus5x,traineracademy-org-noremovepreload,chrome,5,18.796739557170735,7640,False
nexus5x,unilad-co-uk-noremovepreload,chrome,1,25.670679707195138,20014,False
nexus5x,unilad-co-uk-noremovepreload,chrome,2,22.512852326815267,19693,False
nexus5x,unilad-co-uk-noremovepreload,chrome,3,22.421216977208452,20143,False
nexus5x,unilad-co-uk-noremovepreload,chrome,4,25.745995249106613,19084,False
nexus5x,unilad-co-uk-noremovepreload,chrome,5,27.69299062693626,25802,False
nexus5x,blistex-com-noremovepreload,chrome,1,12.402051361816103,6285,False
nexus5x,blistex-com-noremovepreload,chrome,2,14.132465064705633,8079,False
nexus5x,blistex-com-noremovepreload,chrome,3,15.806086190067328,6972,False
nexus5x,blistex-com-noremovepreload,chrome,4,13.993095671745161,6423,False
nexus5x,blistex-com-noremovepreload,chrome,5,15.536013657572873,7377,False
nexus5x,dji-com-removepreload,chrome,1,16.1636765740517,6728,False
nexus5x,dji-com-removepreload,chrome,2,19.484096430848318,8820,False
nexus5x,dji-com-removepreload,chrome,3,15.280097726342433,6498,False
nexus5x,dji-com-removepreload,chrome,4,14.19229361826256,7333,False
nexus5x,dji-com-removepreload,chrome,5,15.076031060175547,6398,False
nexus5x,infobunny-com-noremovepreload,chrome,1,25.647557859043477,18323,False
nexus5x,infobunny-com-noremovepreload,chrome,2,17.634010105886684,9964,False
nexus5x,infobunny-com-noremovepreload,chrome,3,30.88015415422013,18483,False
nexus5x,infobunny-com-noremovepreload,chrome,4,27.628419719696833,21347,False
nexus5x,infobunny-com-noremovepreload,chrome,5,18.299732846424483,9540,False
nexus5x,noshift-com-removepreload,chrome,1,16.51298397046819,9691,False
nexus5x,noshift-com-removepreload,chrome,2,15.286285781222777,6642,False
nexus5x,noshift-com-removepreload,chrome,3,14.482237275674779,5509,False
nexus5x,noshift-com-removepreload,chrome,4,14.132630477726195,6192,False
nexus5x,noshift-com-removepreload,chrome,5,13.315474860883626,7765,False
nexus5x,veronicatv-nl-noremovepreload,chrome,1,20.03166766192168,8763,False
nexus5x,veronicatv-nl-noremovepreload,chrome,2,20.67017619381853,9358,False
nexus5x,veronicatv-nl-noremovepreload,chrome,3,20.012302700292697,8362,False
nexus5x,veronicatv-nl-noremovepreload,chrome,4,20.35503695180817,9070,False
nexus5x,veronicatv-nl-noremovepreload,chrome,5,21.393841481002134,10207,False
nexus5x,grantthornton-se-noremovepreload,chrome,1,9.881983433776956,4462,False
nexus5x,grantthornton-se-noremovepreload,chrome,2,15.734593908268668,6076,False
nexus5x,grantthornton-se-noremovepreload,chrome,3,9.483710586872778,4619,False
nexus5x,grantthornton-se-noremovepreload,chrome,4,11.408208586012195,4986,False
nexus5x,grantthornton-se-noremovepreload,chrome,5,9.886754482588355,4531,False
nexus5x,scmp-com-noremovepreload,chrome,1,107.02908088449132,57505,False
nexus5x,scmp-com-noremovepreload,chrome,2,106.08799927971961,57534,False
nexus5x,scmp-com-noremovepreload,chrome,3,108.71760597006762,58745,False
nexus5x,scmp-com-noremovepreload,chrome,4,108.07966771527262,57058,False
nexus5x,scmp-com-noremovepreload,chrome,5,108.48883292622746,58199,False
nexus5x,schmoozecom-com-removepreload,chrome,1,16.4616560377895,7840,False
nexus5x,schmoozecom-com-removepreload,chrome,2,42.79971421040683,40405,False
nexus5x,schmoozecom-com-removepreload,chrome,3,17.12768742361382,7367,False
nexus5x,schmoozecom-com-removepreload,chrome,4,15.887926090729376,7580,False
nexus5x,schmoozecom-com-removepreload,chrome,5,16.249686271180067,8086,False
nexus5x,ict-moscow-noremovepreload,chrome,1,25.037586132127434,10581,False
nexus5x,ict-moscow-noremovepreload,chrome,2,24.17942046825343,10624,False
nexus5x,ict-moscow-noremovepreload,chrome,3,24.35453174605723,10863,False
nexus5x,ict-moscow-noremovepreload,chrome,4,24.473975537500575,10690,False
nexus5x,ict-moscow-noremovepreload,chrome,5,24.552294157053325,10342,False
nexus5x,unilad-co-uk-removepreload,chrome,1,25.40907544047079,19660,False
nexus5x,unilad-co-uk-removepreload,chrome,2,29.29406878679295,27624,False
nexus5x,unilad-co-uk-removepreload,chrome,3,24.16407112612398,18954,False
nexus5x,unilad-co-uk-removepreload,chrome,4,26.410202051853076,19715,False
nexus5x,unilad-co-uk-removepreload,chrome,5,25.136322157372266,19861,False
nexus5x,sedanmed-ir-noremovepreload,chrome,1,14.46078353828844,8821,False
nexus5x,sedanmed-ir-noremovepreload,chrome,2,15.272813176863416,8708,False
nexus5x,sedanmed-ir-noremovepreload,chrome,3,16.74224529471765,9541,False
nexus5x,sedanmed-ir-noremovepreload,chrome,4,14.76266782553517,8180,False
nexus5x,sedanmed-ir-noremovepreload,chrome,5,15.476866987852356,8656,False
nexus5x,bensonbingham-com-removepreload,chrome,1,16.96174842723146,8374,False
nexus5x,bensonbingham-com-removepreload,chrome,2,16.281510184769726,9274,False
nexus5x,bensonbingham-com-removepreload,chrome,3,17.328227218795234,8791,False
nexus5x,bensonbingham-com-removepreload,chrome,4,15.743065745441738,8432,False
nexus5x,bensonbingham-com-removepreload,chrome,5,14.269482105837278,8969,False
nexus5x,squareinternet-co-removepreload,chrome,1,15.691605406683744,6745,False
nexus5x,squareinternet-co-removepreload,chrome,2,15.45878819826191,7765,False
nexus5x,squareinternet-co-removepreload,chrome,3,16.206004810700218,7063,False
nexus5x,squareinternet-co-removepreload,chrome,4,17.060675006374787,6642,False
nexus5x,squareinternet-co-removepreload,chrome,5,15.879121597120037,6633,False
nexus5x,cbc-ca-noremovepreload,chrome,1,42.971001719446996,18365,False
nexus5x,cbc-ca-noremovepreload,chrome,2,41.08059954558516,18051,False
nexus5x,cbc-ca-noremovepreload,chrome,3,41.07883938074171,17782,False
nexus5x,cbc-ca-noremovepreload,chrome,4,27.471921981960563,11870,False
nexus5x,cbc-ca-noremovepreload,chrome,5,42.88095388437125,19213,False
nexus5x,g-talent-net-removepreload,chrome,1,43.33722693496897,20414,False
nexus5x,g-talent-net-removepreload,chrome,2,38.30455807033455,19641,False
nexus5x,g-talent-net-removepreload,chrome,3,37.03957006759987,23251,False
nexus5x,g-talent-net-removepreload,chrome,4,40.96738870759245,19624,False
nexus5x,g-talent-net-removepreload,chrome,5,41.811085292430754,19608,False
nexus5x,agriwebb-com-noremovepreload,chrome,1,38.2190112677114,32300,False
nexus5x,agriwebb-com-noremovepreload,chrome,2,37.64525790399659,30282,False
nexus5x,agriwebb-com-noremovepreload,chrome,3,38.437773710918,30254,False
nexus5x,agriwebb-com-noremovepreload,chrome,4,39.45466117938323,30423,False
nexus5x,agriwebb-com-noremovepreload,chrome,5,38.76180722312538,29454,False
nexus5x,fitchratings-ru-noremovepreload,chrome,1,26.575034095707167,13130,False
nexus5x,fitchratings-ru-noremovepreload,chrome,2,23.946593580279703,11265,False
nexus5x,fitchratings-ru-noremovepreload,chrome,3,25.58297802143595,13070,False
nexus5x,fitchratings-ru-noremovepreload,chrome,4,24.551198498290766,12818,False
nexus5x,fitchratings-ru-noremovepreload,chrome,5,24.327374728961583,11479,False
nexus5x,animoto-com-removepreload,chrome,1,10.877265801980924,4878,False
nexus5x,animoto-com-removepreload,chrome,2,11.348341121490275,5080,False
nexus5x,animoto-com-removepreload,chrome,3,10.968373095583196,4782,False
nexus5x,animoto-com-removepreload,chrome,4,9.476837019290175,5176,False
nexus5x,animoto-com-removepreload,chrome,5,11.331441467829913,4931,False
nexus5x,dji-com-noremovepreload,chrome,1,16.70515054041726,6922,False
nexus5x,dji-com-noremovepreload,chrome,2,15.93589809267219,7511,False
nexus5x,dji-com-noremovepreload,chrome,3,15.894622902009473,7274,False
nexus5x,dji-com-noremovepreload,chrome,4,16.150307812253246,7196,False
nexus5x,dji-com-noremovepreload,chrome,5,15.454124114754164,9602,False
nexus5x,schmoozecom-com-noremovepreload,chrome,1,17.23928470358281,8861,False
nexus5x,schmoozecom-com-noremovepreload,chrome,2,16.73506501921355,6801,False
nexus5x,schmoozecom-com-noremovepreload,chrome,3,15.278486504574174,7348,False
nexus5x,schmoozecom-com-noremovepreload,chrome,4,16.87797652007459,7964,False
nexus5x,schmoozecom-com-noremovepreload,chrome,5,16.51995226292782,8146,False
nexus5x,affirm-com-removepreload,chrome,1,32.89551780571574,14601,False
nexus5x,affirm-com-removepreload,chrome,2,28.581026847141956,13492,False
nexus5x,affirm-com-removepreload,chrome,3,30.544055314993813,14060,False
nexus5x,affirm-com-removepreload,chrome,4,36.74496507867838,16847,False
nexus5x,affirm-com-removepreload,chrome,5,30.834265817155043,13746,False
nexus5x,africafreak-com-noremovepreload,chrome,1,15.657236872625404,8523,False
nexus5x,africafreak-com-noremovepreload,chrome,2,14.172589203568489,7713,False
nexus5x,africafreak-com-noremovepreload,chrome,3,14.067621186043507,7332,False
nexus5x,africafreak-com-noremovepreload,chrome,4,15.512015517669314,7615,False
nexus5x,africafreak-com-noremovepreload,chrome,5,14.389690646910019,7512,False
nexus5x,grantthornton-se-removepreload,chrome,1,10.22127665994717,4786,False
nexus5x,grantthornton-se-removepreload,chrome,2,14.125595688118633,6769,False
nexus5x,grantthornton-se-removepreload,chrome,3,10.020404340302937,4476,False
nexus5x,grantthornton-se-removepreload,chrome,4,10.813262373127273,4970,False
nexus5x,grantthornton-se-removepreload,chrome,5,9.875537047708697,4823,False
nexus5x,lisakristine-com-noremovepreload,chrome,1,27.28991841648493,12716,False
nexus5x,lisakristine-com-noremovepreload,chrome,2,27.350539202052698,11810,False
nexus5x,lisakristine-com-noremovepreload,chrome,3,26.9809341294265,11892,False
nexus5x,lisakristine-com-noremovepreload,chrome,4,27.397075544341686,12929,False
nexus5x,lisakristine-com-noremovepreload,chrome,5,28.92323549979085,13097,False
nexus5x,unclesamsmisguidedchildren-com-removepreload,chrome,1,23.395987737918276,13849,False
nexus5x,unclesamsmisguidedchildren-com-removepreload,chrome,2,18.950908278323908,14028,False
nexus5x,unclesamsmisguidedchildren-com-removepreload,chrome,3,20.208826143880685,9235,False
nexus5x,unclesamsmisguidedchildren-com-removepreload,chrome,4,23.668204148402577,17978,False
nexus5x,unclesamsmisguidedchildren-com-removepreload,chrome,5,18.089335969892733,10704,False
nexus5x,coindesk-com-noremovepreload,chrome,1,26.933308459763115,11027,False
nexus5x,coindesk-com-noremovepreload,chrome,2,28.22324588002981,12379,False
nexus5x,coindesk-com-noremovepreload,chrome,3,26.961269853751592,12789,False
nexus5x,coindesk-com-noremovepreload,chrome,4,28.434946599857238,11717,False
nexus5x,coindesk-com-noremovepreload,chrome,5,26.74341141766451,11759,False
nexus5x,fastcodesign-com-removepreload,chrome,1,85.23207321685065,45441,False
nexus5x,fastcodesign-com-removepreload,chrome,2,84.90924977704599,45990,False
nexus5x,fastcodesign-com-removepreload,chrome,3,87.4649403445802,50232,False
nexus5x,fastcodesign-com-removepreload,chrome,4,86.52012772556652,45656,False
nexus5x,fastcodesign-com-removepreload,chrome,5,82.3207088367284,42701,False
nexus5x,screenrant-com-noremovepreload,chrome,1,16.966873486723188,8399,False
nexus5x,screenrant-com-noremovepreload,chrome,2,17.97846365062678,8908,False
nexus5x,screenrant-com-noremovepreload,chrome,3,16.76147478700084,7240,False
nexus5x,screenrant-com-noremovepreload,chrome,4,17.96905582674102,8829,False
nexus5x,screenrant-com-noremovepreload,chrome,5,16.459390756129725,8268,False
nexus5x,coindesk-com-removepreload,chrome,1,26.07415552224157,13703,False
nexus5x,coindesk-com-removepreload,chrome,2,27.559859852216807,12131,False
nexus5x,coindesk-com-removepreload,chrome,3,28.28666129369373,12012,False
nexus5x,coindesk-com-removepreload,chrome,4,33.40800930217528,13577,False
nexus5x,coindesk-com-removepreload,chrome,5,35.312583452080865,14685,False
nexus5x,screenrant-com-removepreload,chrome,1,16.950704289521852,8716,False
nexus5x,screenrant-com-removepreload,chrome,2,17.53560175892998,8947,False
nexus5x,screenrant-com-removepreload,chrome,3,16.435660649847826,8220,False
nexus5x,screenrant-com-removepreload,chrome,4,17.603941122172053,8755,False
